city,location_lat,location_lng,numberOfGuests,minNights,bedroomLabel,bedLabel,bathroomLabel,stars,pricing,roomType_entire_home,roomType_hotel_room,roomType_private_room,roomType_shared_room,zipcode,district_index
Beyoğlu,41.03087,28.98262,3,15,1.0,1.0,1.0,4.78,2569.0,1,0,0,0,34421,60.000
Beyoğlu,41.028,28.98,4,2,1.0,2.0,1.0,4.73,2461.0,1,0,0,0,34421,60.000
Beyoğlu,41.02907,28.97563,4,2,1.0,2.0,1.0,4.81,2418.0,1,0,0,0,34421,60.000
Beyoğlu,41.02666,28.97397,2,2,1.0,1.0,1.0,4.63,3801.0,1,0,0,0,34421,60.000
Beyoğlu,41.02532,28.97306,3,4,2.0,0.0,1.0,4.79,2161.0,1,0,0,0,34421,60.000
Fatih,41.00382,28.98193,2,1,1.0,1.0,1.0,4.67,3074.0,0,0,1,0,34096,32.000
Fatih,41.006,28.97,4,2,2.0,2.0,1.0,4.52,3298.0,1,0,0,0,34096,32.000
Şişli,41.054,28.99,3,3,,2.0,1.0,4.8,3303.0,1,0,0,0,34360,54.677
Beyoğlu,41.03099,28.97628,4,2,1.0,0.0,1.0,5.0,2370.0,1,0,0,0,34421,60.000
Üsküdar,41.021,29.02,2,2,1.0,2.0,1.0,4.92,550.0,0,0,1,0,34660,61.428 
Eyüpsultan,41.047,28.925,2,1,1.0,0.0,1.0,4.77,514.0,0,0,1,0,34060, 45.000
Eyüpsultan,41.067,28.939,8,10,3.0,7.0,1.0,4.88,3532.0,1,0,0,0,34060, 45.000
Üsküdar,41.02030576,29.00912388,1,2,1.0,1.0,1.0,5.0,650.0,0,0,1,0,34660,61.428 
Beyoğlu,41.026,28.976,4,3,2.0,0.0,1.0,4.88,3050.0,1,0,0,0,34421,60.000
Beyoğlu,41.02793138,28.98098551,4,3,1.0,2.0,2.0,4.64,2337.0,1,0,0,0,34421,60.000
Beyoğlu,41.02520822,28.97266445,7,1,3.0,3.0,1.0,4.6,3115.0,1,0,0,0,34421,60.000
Beyoğlu,41.03848,28.98404,4,2,1.0,3.0,1.0,4.83,2591.0,1,0,0,0,34421,60.000
Şişli,41.07727,29.00793,4,3,2.0,0.0,1.0,4.79,3700.0,1,0,0,0,34360,54.677
Beyoğlu,41.02491,28.97965,5,1,,2.0,1.0,4.51,3091.0,1,0,0,0,34421,60.000
Fatih,41.00483,28.96516,3,1,1.0,0.0,1.0,4.71,2260.0,1,0,0,0,34096,32.000
Beşiktaş,41.049,29.007,2,1,1.0,0.0,1.0,4.0,523.0,0,0,1,0,34353,88.235
Kadıköy,40.98382402,29.06313708,1,3,1.0,1.0,1.0,5.0,610.0,0,0,1,0,34744,88.888
Beyoğlu,41.03886327,28.98422751,2,3,1.0,0.0,1.0,5.0,2239.0,0,0,1,0,34421,60.000
Sarıyer,41.12302833,29.0678729,4,100,2.0,0.0,2.0,4.91,2616.0,1,0,0,0,34396,103.881
Maltepe,40.94426769,29.11797937,1,3,1.0,0.0,2.0,4.83,514.0,0,0,1,0,34854,48.076
Beşiktaş,41.055,29.027,4,3,1.0,0.0,1.0,5.0,2573.0,1,0,0,0,34353,88.235
Beyoğlu,41.032,28.985,7,3,3.0,4.0,1.0,5.0,3572.0,1,0,0,0,34421,60.000
Istanbul,41.00478,28.9795,6,1,1.0,6.0,1.0,4.5,558.0,0,1,0,0,34122.0,
Şişli,41.056,28.986,4,1,1.0,2.0,1.0,4.88,2569.0,1,0,0,0,34360,54.677
Beyoğlu,41.0419,28.96619,4,365,1.0,2.0,1.0,4.67,685.0,1,0,0,0,34421,60.000
Esenyurt,41.02194,28.63078,6,2,2.0,5.0,2.0,4.83,2405.0,1,0,0,0,34517,21.250
Kadıköy,40.98744882,29.02450591,2,1,1.0,1.0,1.0,5.0,600.0,0,0,1,0,34744,88.888
Beşiktaş,41.05009,29.00534,3,21,1.0,1.0,1.0,4.93,2248.0,1,0,0,0,34353,88.235
Kadıköy,40.99316,29.0309,1,1,1.0,1.0,1.0,4.83,560.0,0,0,1,0,34744,88.888
Beyoğlu,41.02997,28.98584,2,2,1.0,0.0,1.0,4.67,2530.0,1,0,0,0,34421,60.000
Beyoğlu,41.04,28.976,4,2,1.0,2.0,1.0,4.83,2637.0,1,0,0,0,34421,60.000
Ataşehir,40.99401,29.08719,4,7,2.0,3.0,1.0,4.9,2616.0,1,0,0,0,34758,48.888
beyoğlu cihangir firuzağa,41.0294552,28.9794353,3,5,1.0,2.0,1.0,4.95,2500.0,1,0,0,0,34433.0,
Şişli,41.05982,29.00045,2,2,1.0,1.0,1.0,4.82,600.0,0,0,1,0,34360,54.677
Dudullu Osb,40.99465,29.12291,2,3,1.0,0.0,1.0,4.91,2267.0,1,0,0,0,34758.0,
Beyoğlu,41.035,28.974,1,1,1.0,0.0,1.0,4.7,558.0,0,0,1,0,34421,60.000
Şişli,41.049,28.982,6,2,2.0,4.0,1.0,4.81,2337.0,1,0,0,0,34360,54.677
Beyoğlu,41.02683,28.97695,4,3,2.0,0.0,1.0,4.98,2576.0,1,0,0,0,34421,60.000
Üsküdar,41.02640819,29.02497612,1,1,1.0,1.0,1.0,5.0,578.0,0,0,1,0,34660,61.428 
Beyoğlu,41.02731,28.97738,3,1,1.0,0.0,1.0,4.62,2385.0,1,0,0,0,34421,60.000
Ataşehir,40.99204,29.12537,3,5,1.0,0.0,1.0,5.0,2267.0,1,0,0,0,34758,48.888
Beyoğlu,41.04,28.982,3,2,1.0,2.0,1.0,5.0,2598.0,1,0,0,0,34421,60.000
Üsküdar,41.01821,29.02352,1,14,1.0,1.0,1.0,5.0,500.0,0,0,1,0,34660,61.428 
Istanbul,41.032,28.945,4,4,2.0,2.0,1.0,4.98,2601.0,1,0,0,0,34087.0,
Şişli,41.064,28.973,1,2,1.0,1.0,1.0,4.81,523.0,0,0,1,0,34360,54.677
Beyoğlu,41.04031,28.98292,6,2,2.0,4.0,1.0,4.91,2429.0,1,0,0,0,34421,60.000
Fatih,41.005,28.97,3,3,1.0,2.0,1.0,4.73,2248.0,1,0,0,0,34096,32.000
Şişli,41.05434898,28.99865958,5,1,2.0,3.0,1.0,4.95,2216.0,1,0,0,0,34360,54.677
Fatih,41.02389,28.95363,2,1,1.0,1.0,1.0,4.58,513.0,0,0,1,0,34096,32.000
Kartal,40.88344,29.20806,3,101,1.0,2.0,1.0,5.0,2267.0,1,0,0,0,34862,43.030
Şişli,41.06129,28.99304,2,1,1.0,1.0,1.0,5.0,642.0,0,0,1,0,34360,54.677
Kadıköy,40.99236,29.02485,2,1,1.0,1.0,1.0,4.83,2157.0,1,0,0,0,34744,88.888
Üsküdar,41.01762,29.03064,2,7,1.0,1.0,1.0,5.0,671.0,0,0,1,0,34660,61.428 
Maltepe,40.936,29.136,3,2,1.0,0.0,1.0,4.5,2142.0,1,0,0,0,34854,48.076
Üsküdar,41.036,29.031,4,1,1.0,0.0,1.0,4.75,2600.0,1,0,0,0,34660,61.428 
Fatih,41.017,28.953,4,2,1.0,2.0,1.0,4.75,2180.0,1,0,0,0,34096,32.000
Beşiktaş,41.081,29.045,4,2,1.0,1.0,1.0,4.95,2429.0,1,0,0,0,34353,88.235
Beyoğlu,41.0344,28.97531,4,2,2.0,2.0,1.0,4.81,2295.0,1,0,0,0,34421,60.000
Kâğıthane,41.08429807,28.97633666,3,3,1.0,2.0,1.0,4.92,2294.0,1,0,0,0,34406.0,
Beyoğlu,41.02801875,28.97935648,2,2,1.0,1.0,1.0,5.0,2500.0,1,0,0,0,34421,60.000
Kadıköy,40.99892,29.02737,1,2,1.0,1.0,1.0,4.56,417.0,0,0,1,0,34744,88.888
Şişli,41.05218,28.99196,6,1,2.0,2.0,1.0,4.95,2443.0,1,0,0,0,34360,54.677
Üsküdar,41.02185,29.01683,2,1,2.0,2.0,1.0,4.83,450.0,0,0,1,0,34660,61.428 
Beyoğlu,41.03574,28.97571,3,4,1.0,1.0,1.0,4.85,2267.0,1,0,0,0,34421,60.000
Kadıköy,40.979,29.073,2,1,1.0,1.0,1.0,5.0,749.0,0,0,1,0,34744,88.888
Fatih,41.00935,28.93529,2,101,1.0,1.0,1.0,4.92,482.0,0,0,1,0,34096,32.000
Beyoğlu,41.036,28.974,3,2,1.0,2.0,1.0,5.0,2220.0,1,0,0,0,34421,60.000
Ataşehir,40.98897,29.11531,2,1,1.0,1.0,1.0,4.95,716.0,0,0,1,0,34758,48.888
Beyoğlu,41.03581,28.97514,4,3,2.0,2.0,1.0,4.81,2234.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.977,6,2,2.0,0.0,1.0,4.83,2522.0,1,0,0,0,34421,60.000
Esenyurt,41.02515,28.65817,2,2,1.0,4.0,1.0,4.61,450.0,0,0,1,0,34517,21.250
Esenyurt,41.01609485,28.64660405,2,1,1.0,1.0,1.0,4.89,692.0,0,0,1,0,34517,21.250
Beyoğlu,41.03405608,28.98834434,2,3,1.0,2.0,1.0,4.9,2518.0,1,0,0,0,34421,60.000
Esenyurt,41.02007,28.67488,3,100,1.0,1.0,1.0,5.0,780.0,1,0,0,0,34517,21.250
,41.00978,28.94147,1,1,1.0,1.0,1.0,5.0,732.0,0,0,1,0,34096.0,
Ataşehir,40.97743,29.15331,2,101,1.0,1.0,1.0,4.88,674.0,1,0,0,0,34758,48.888
Şişli,41.0546,28.99313,3,2,1.0,1.0,1.0,4.69,2476.0,1,0,0,0,34360,54.677
Beyoğlu,41.03311104,28.98944842,2,3,2.0,0.0,1.0,5.0,698.0,0,0,1,0,34421,60.000
Tekirdağ,41.007,27.983,2,90,1.0,1.0,1.0,5.0,674.0,1,0,0,0,,
Fatih,41.006,28.969,2,2,1.0,1.0,1.0,4.83,2551.0,1,0,0,0,34096,32.000
Bakırköy,40.981,28.849,1,1,1.0,2.0,1.0,5.0,4500.0,0,0,1,0,34158,76.219
Şişli,41.07313,28.99169,2,4,,1.0,1.0,4.73,777.0,1,0,0,0,34360,54.677
Şişli,41.047,28.98,1,1,1.0,0.0,2.0,5.0,769.0,0,0,1,0,34360,54.677
Fatih,41.01554,28.94343,10,2,4.0,4.0,3.0,4.2,4634.0,1,0,0,0,34096,32.000
Fatih,41.006,28.969,6,2,3.0,5.0,1.0,4.67,3786.0,1,0,0,0,34096,32.000
Beyoğlu,41.026,28.972,5,2,2.0,2.0,1.0,4.8,3073.0,1,0,0,0,34421,60.000
Şişli,41.05562,28.98079,7,1,3.0,6.0,1.0,4.75,4641.0,1,0,0,0,34360,54.677
Fatih,41.0092,28.93778,6,1,2.0,3.0,2.0,4.84,3821.0,1,0,0,0,34096,32.000
Fatih,41.005,28.968,5,2,2.0,3.0,1.0,4.67,3079.0,1,0,0,0,34096,32.000
Kadıköy,40.97570679,29.0661441,2,100,1.0,0.0,1.0,5.0,2370.0,1,0,0,0,34744,88.888
Fatih,41.032,28.946,5,1,2.0,5.0,1.0,5.0,3761.0,1,0,0,0,34096,32.000
Beyoğlu,41.035,28.986,5,1,2.0,4.0,1.0,4.72,3211.0,1,0,0,0,34421,60.000
Beyoğlu,41.035,28.982,2,1,1.0,0.0,1.0,4.7,2367.0,1,0,0,0,34421,60.000
Beşiktaş,41.052,29.006,2,1,1.0,1.0,1.0,4.89,2357.0,1,0,0,0,34353,88.235
Beyoğlu,41.03775,28.9832,4,2,2.0,2.0,2.0,4.67,3836.0,0,0,1,0,34421,60.000
Istanbul,41.00319,28.97822,2,2,1.0,2.0,1.0,4.37,3209.0,0,0,1,0,34122.0,
Bağcılar,41.06579,28.83665,2,2,1.0,1.0,1.0,4.4,3149.0,1,0,0,0,34200,35.313
Beyoğlu,41.029,28.981,4,2,1.0,5.0,1.0,4.84,2386.0,1,0,0,0,34421,60.000
Beyoğlu,41.03809,28.9836,4,2,2.0,2.0,2.0,4.44,3836.0,0,0,1,0,34421,60.000
Fatih,41.00292,28.96876,6,1,2.0,4.0,1.0,4.79,3537.0,1,0,0,0,34096,32.000
Şişli,41.049,28.987,4,101,2.0,2.0,1.0,4.88,2408.0,1,0,0,0,34360,54.677
Beyoğlu,41.03,28.982,3,3,1.0,0.0,1.0,4.67,3188.0,1,0,0,0,34421,60.000
Istanbul,41.00454,28.96677,5,2,2.0,3.0,1.0,4.76,3532.0,1,0,0,0,34126.0,
Fatih,41.0081,28.97381,3,1,1.0,2.0,1.0,4.67,3836.0,0,0,1,0,34096,32.000
Beşiktaş,41.08279233,29.02030136,6,1,3.0,4.0,1.0,4.63,4608.0,1,0,0,0,34353,88.235
FATIH,41.006,28.981,4,1,1.0,3.0,1.0,4.86,3288.0,0,0,1,0,34122.0,
Beyoğlu,41.026,28.977,6,2,2.0,5.0,1.0,4.75,3555.0,1,0,0,0,34421,60.000
Beyoğlu,41.03147,28.98304,3,2,1.0,2.0,1.0,4.94,2590.0,1,0,0,0,34421,60.000
Beyoğlu,41.034,28.981,2,2,1.0,1.0,1.0,4.8,3825.0,1,0,0,0,34421,60.000
Beyoglu,41.037,28.976,5,1,2.0,2.0,1.0,4.75,2569.0,1,0,0,0,34435.0,
Şişli,41.05434,28.99254,4,101,2.0,2.0,1.0,4.93,2408.0,1,0,0,0,34360,54.677
Şişli,41.057,28.989,8,5,2.0,4.0,1.0,4.75,3671.0,1,0,0,0,34360,54.677
Ataşehir,40.98934,29.11461,3,3,1.0,1.0,1.0,5.0,2414.0,1,0,0,0,34758,48.888
Fatih,41.021,28.963,2,1,1.0,1.0,1.0,5.0,3306.0,0,0,1,0,34096,32.000
Şişli,41.05120172,28.98253075,8,6,2.0,2.0,1.0,4.97,2586.0,1,0,0,0,34360,54.677
Beyoğlu,41.026,28.974,3,1,1.0,2.0,1.0,4.8,2372.0,1,0,0,0,34421,60.000
Beyoğlu,41.044222,28.94569228,3,1,1.0,1.0,1.0,4.64,2157.0,1,0,0,0,34421,60.000
Beyoğlu,41.0285,28.97878,5,3,3.0,3.0,2.0,4.59,3812.0,1,0,0,0,34421,60.000
Fatih,41.01467,28.96062,16,1,8.0,17.0,4.0,4.74,613.0,0,0,1,0,34096,32.000
Kâğıthane,41.076,29.006,1,1,1.0,1.0,1.0,5.0,650.0,0,0,0,1,34413.0,
Beşiktaş,41.04574955,29.00362302,6,1,2.0,2.0,1.0,4.9,2336.0,1,0,0,0,34353,88.235
Beyoğlu,41.02821,28.97891,4,1,2.0,2.0,1.0,4.5,3652.0,1,0,0,0,34421,60.000
Şişli,41.05116,28.99375,2,2,1.0,0.0,1.0,4.86,2616.0,1,0,0,0,34360,54.677
Beyoğlu,41.03603662,28.97496032,4,2,2.0,0.0,1.0,4.83,2394.0,1,0,0,0,34421,60.000
Beyoğlu,41.03671,28.97557,2,15,,0.0,1.0,4.37,593.0,1,0,0,0,34421,60.000
Kadıköy,40.98795073,29.02469915,4,2,2.0,2.0,1.0,4.83,2197.0,1,0,0,0,34744,88.888
Beyoğlu,41.02645932,28.97810383,4,1,2.0,2.0,2.0,4.5,2623.0,1,0,0,0,34421,60.000
Pendik,40.877,29.246,3,2,1.0,0.0,1.0,4.8,2624.0,1,0,0,0,34893,35.386
İstanbul,40.98907243,29.02153037,6,101,2.0,2.0,1.0,4.83,2372.0,1,0,0,0,34710.0,
Fatih,41.00653499,28.96997618,6,2,3.0,0.0,1.0,4.5,3747.0,1,0,0,0,34096,32.000
Beyoğlu,41.02835982,28.97981542,3,4,2.0,3.0,1.0,5.0,3313.0,1,0,0,0,34421,60.000
İstanbul,40.98417,29.03144,2,3,1.0,1.0,1.0,5.0,2248.0,1,0,0,0,34710.0,
Şişli,41.05675,28.98567,5,101,2.0,2.0,1.0,4.6,2202.0,1,0,0,0,34360,54.677
Beyoğlu,41.03502,28.97911,2,2,1.0,0.0,1.0,4.17,600.0,0,0,1,0,34421,60.000
Beyoğlu,41.031,28.981,3,3,1.0,2.0,1.0,5.0,2376.0,1,0,0,0,34421,60.000
Şişli,41.05502,28.99206,3,2,1.0,1.0,1.0,4.89,2616.0,1,0,0,0,34360,54.677
Beyoğlu,41.03856,28.9839,4,2,1.0,2.0,1.0,4.85,2591.0,1,0,0,0,34421,60.000
Beşiktaş,41.049,29.024,3,1,1.0,1.0,1.0,5.0,3184.0,1,0,0,0,34353,88.235
Fatih,41.00491,28.97887,3,2,,3.0,1.0,4.78,3737.0,0,0,1,0,34096,32.000
Kadıköy,40.98913,29.06038,1,1,1.0,1.0,1.0,4.87,650.0,0,0,1,0,34744,88.888
Kadıköy,40.994,29.029,4,3,2.0,3.0,1.0,4.96,2300.0,1,0,0,0,34744,88.888
Fatih,41.00278,28.96934,6,1,2.0,5.0,1.0,4.86,3861.0,1,0,0,0,34096,32.000
Fatih,41.004,28.967,5,1,3.0,4.0,1.0,4.85,3896.0,1,0,0,0,34096,32.000
Beyoğlu,41.033,28.988,4,2,1.0,2.0,1.0,4.95,2264.0,1,0,0,0,34421,60.000
Beyoğlu,41.036,28.993,2,40,1.0,1.0,1.0,4.94,2242.0,1,0,0,0,34421,60.000
Kadıköy,40.987,29.029,4,101,3.0,3.0,1.0,4.9,2633.0,1,0,0,0,34744,88.888
Kadıköy,40.9963,29.037,2,14,1.0,1.0,1.0,5.0,2200.0,1,0,0,0,34744,88.888
Fatih,41.01467,28.96055,16,1,7.0,15.0,,4.85,613.0,0,0,1,0,34096,32.000
Beyoğlu,41.034,28.985,4,2,2.0,2.0,1.0,4.83,3211.0,1,0,0,0,34421,60.000
Kadıköy,40.984,29.045,4,15,1.0,2.0,1.0,4.9,2156.0,1,0,0,0,34744,88.888
Fatih,41.004,28.969,3,2,1.0,2.0,1.0,4.8,648.0,1,0,0,0,34096,32.000
Şişli,41.052,28.987,3,2,1.0,2.0,1.0,5.0,2270.0,1,0,0,0,34360,54.677
Beyoğlu,41.03301,28.98641,3,3,1.0,2.0,1.0,5.0,2267.0,1,0,0,0,34421,60.000
Kadıköy,40.99048,29.06212,1,1,1.0,0.0,1.0,4.78,520.0,0,0,1,0,34744,88.888
Beyoğlu,41.03,28.981,2,2,1.0,1.0,1.0,5.0,650.0,0,0,1,0,34421,60.000
Kadıköy,40.98838,29.02927,2,3,1.0,1.0,1.0,4.42,2267.0,1,0,0,0,34744,88.888
Beyoğlu,41.04,28.976,3,3,1.0,1.0,1.0,5.0,2569.0,1,0,0,0,34421,60.000
Beyoğlu,41.03693,28.99205,4,2,1.0,1.0,2.0,4.9,3211.0,1,0,0,0,34421,60.000
Fatih,41.00586235,28.96582197,4,3,1.0,3.0,1.0,4.89,2247.0,1,0,0,0,34096,32.000
Kadıköy,40.9949,29.0306,2,20,7.0,7.0,2.0,4.33,546.0,0,0,1,0,34744,88.888
Beyoğlu,41.03946,28.9647,2,30,1.0,0.0,1.0,5.0,550.0,1,0,0,0,34421,60.000
Kadıköy,40.98386833,29.02213991,2,5,1.0,1.0,1.0,5.0,2171.0,1,0,0,0,34744,88.888
Beyoğlu,41.0249,28.97844,2,2,1.0,1.0,1.0,5.0,2305.0,1,0,0,0,34421,60.000
Kâğıthane,41.088,28.972,3,28,1.0,2.0,1.0,4.94,2217.0,1,0,0,0,34406.0,
Maltepe,40.92959,29.13163,2,1,2.0,0.0,1.0,5.0,491.0,0,0,1,0,34854,48.076
Ataşehir,40.993,29.083,4,2,1.0,1.0,1.0,4.75,2500.0,1,0,0,0,34758,48.888
Kâğıthane,41.088,28.972,3,28,1.0,2.0,1.0,5.0,2267.0,1,0,0,0,34406.0,
Şişli,41.055,28.98,6,1,3.0,6.0,1.0,4.64,4354.0,1,0,0,0,34360,54.677
Esenyurt,41.032,28.68466,1,1,1.0,0.0,1.0,5.0,423.0,0,0,1,0,34517,21.250
Üsküdar,41.02078526,29.0166329,5,1,2.0,2.0,1.0,4.88,2144.0,1,0,0,0,34660,61.428 
Üsküdar,41.02483637,29.02043345,1,1,1.0,0.0,1.0,5.0,750.0,0,0,1,0,34660,61.428 
Taksim,41.0363,28.97767,3,3,1.0,2.0,1.0,4.87,2267.0,1,0,0,0,34435.0,
Beyoğlu,41.035,28.983,1,1,2.0,16.0,2.0,4.44,488.0,0,0,0,1,34421,60.000
Beyoğlu,41.02722,28.97229,6,3,3.0,3.0,1.0,4.94,2523.0,1,0,0,0,34421,60.000
Eyüpsultan,41.059,28.942,1,2,1.0,1.0,2.0,5.0,482.0,0,0,1,0,34060, 45.000
Istanbul,41.00722,29.0845,3,2,1.0,1.0,1.0,5.0,2441.0,1,0,0,0,34704.0,
Fatih,41.02,28.94,3,3,1.0,1.0,1.0,5.0,2165.0,1,0,0,0,34096,32.000
Şişli,41.05409,28.97897,7,1,3.0,6.0,1.0,4.75,4314.0,1,0,0,0,34360,54.677
Şişli,41.072,29.005,7,1,3.0,0.0,1.0,4.87,2171.0,1,0,0,0,34360,54.677
Maltepe,40.956,29.112,2,5,2.0,5.0,1.0,5.0,500.0,0,0,1,0,34854,48.076
Şişli,41.06855282,29.00248988,2,100,1.0,1.0,1.0,4.75,750.0,0,0,1,0,34360,54.677
Şişli,41.052,28.987,2,2,1.0,2.0,1.0,4.6,767.0,0,0,1,0,34360,54.677
Fatih,41.005,28.966,3,1,1.0,2.0,1.0,4.7,3034.0,1,0,0,0,34096,32.000
Beşiktaş,41.052,29.006,2,1,1.0,1.0,1.0,4.84,2486.0,1,0,0,0,34353,88.235
Üsküdar,41.021,29.082,1,1,2.0,2.0,1.0,4.92,668.0,0,0,1,0,34660,61.428 
Kadıköy,40.988,29.022,1,7,1.0,1.0,1.0,5.0,419.0,0,0,1,0,34744,88.888
Beyoğlu,41.03101,28.97381,3,3,1.0,1.0,1.0,4.67,4816.0,0,0,1,0,34421,60.000
Şişli,41.071,28.998,1,1,2.0,0.0,1.0,5.0,482.0,0,0,1,0,34360,54.677
Beşiktaş,41.05394,29.02706,2,1,1.0,1.0,1.0,5.0,523.0,0,0,1,0,34353,88.235
Esenyurt,41.01851,28.67476,2,3,1.0,1.0,1.0,4.86,739.0,1,0,0,0,34517,21.250
Esenyurt,41.01737723,28.64893087,2,1,1.0,1.0,1.0,4.97,643.0,0,0,1,0,34517,21.250
Beyoğlu,41.03435,28.98245,4,30,1.0,0.0,1.0,4.88,2167.0,1,0,0,0,34421,60.000
Bağcılar,41.065,28.836,7,8,3.0,0.0,2.0,4.79,4381.0,1,0,0,0,34200,35.313
Bakırköy,40.99097,28.83563,2,120,1.0,1.0,1.0,4.91,2197.0,1,0,0,0,34158,76.219
Şişli,41.06178,28.99252,5,3,3.0,3.0,1.0,4.82,2441.0,1,0,0,0,34360,54.677
İstanbul,41.02334364,28.97315757,3,1,2.0,2.0,1.0,4.77,3064.0,0,0,1,0,34421.0,
Şişli,41.043,28.983,4,2,1.0,0.0,1.0,4.8,3050.0,1,0,0,0,34360,54.677
Kadıköy,40.993,29.027,3,2,1.0,2.0,1.0,5.0,2150.0,1,0,0,0,34744,88.888
Sarıyer,41.1098,29.04452,8,1,1.0,8.0,1.0,4.85,4816.0,1,0,0,0,34396,103.881
Kadıköy,40.99516,29.02771,2,4,1.0,1.0,1.0,4.91,698.0,0,0,1,0,34744,88.888
Şişli,41.055,28.98,6,1,3.0,6.0,1.0,4.6,4318.0,1,0,0,0,34360,54.677
Kadıköy,40.993,29.029,2,1,1.0,1.0,1.0,4.78,700.0,0,0,1,0,34744,88.888
Beyoğlu,41.03595,28.97796,1,3,1.0,1.0,1.0,4.74,698.0,0,0,1,0,34421,60.000
Fatih,41.006,28.97,4,2,1.0,3.0,1.0,4.92,4534.0,1,0,0,0,34096,32.000
Fatih,41.01601,28.93187,3,4,1.0,1.0,1.0,5.0,739.0,0,0,1,0,34096,32.000
Kadıköy,40.98436513,29.02427638,2,3,1.0,0.0,1.0,4.83,2454.0,1,0,0,0,34744,88.888
Kadıköy,40.99572943,29.04926045,3,14,1.0,3.0,1.0,5.0,2443.0,1,0,0,0,34744,88.888
Beylikdüzü,40.98247,28.60375,2,101,1.0,1.0,1.0,5.0,593.0,1,0,0,0,34520,29.950
Beşiktaş,41.054,29.028,3,2,1.0,3.0,1.0,4.95,2516.0,1,0,0,0,34353,88.235
Şişli,41.05285615,28.9860565,3,2,1.0,1.0,1.0,4.8,2431.0,1,0,0,0,34360,54.677
Fatih,41.006,28.97,4,2,2.0,2.0,1.0,4.6,4653.0,1,0,0,0,34096,32.000
Beyoğlu,41.02683232,28.97345625,4,1,2.0,2.0,1.0,4.67,3563.0,1,0,0,0,34421,60.000
Kadıköy,40.99012,29.02644,6,3,3.0,4.0,1.0,5.0,2441.0,1,0,0,0,34744,88.888
Şişli,41.07383,28.9921,2,4,,1.0,1.0,4.71,737.0,1,0,0,0,34360,54.677
Beyoğlu,41.02736,28.98056,4,2,1.0,2.0,1.0,4.86,2536.0,1,0,0,0,34421,60.000
Kadıköy,40.995,29.03,1,7,1.0,1.0,1.0,5.0,698.0,0,0,1,0,34744,88.888
Beyoğlu,41.033,28.986,3,1,1.0,0.0,1.0,4.84,2408.0,1,0,0,0,34421,60.000
Beyoğlu,41.027,28.976,4,3,2.0,2.0,1.0,4.7,2399.0,1,0,0,0,34421,60.000
Ataşehir,41.007,29.088,4,4,2.0,2.0,1.0,5.0,2464.0,1,0,0,0,34758,48.888
Şişli,41.05321,28.9788,5,7,3.0,3.0,2.0,4.67,3836.0,1,0,0,0,34360,54.677
Beşiktaş,41.04975323,29.02412877,2,1,1.0,1.0,1.0,4.85,657.0,0,0,1,0,34353,88.235
Şişli,41.04162145,28.98130679,3,2,1.0,1.0,1.0,4.17,2391.0,1,0,0,0,34360,54.677
Istanbul,41.03,28.982,4,4,2.0,3.0,1.0,4.94,3853.0,1,0,0,0,34425.0,
Şişli,41.05857,28.98511,6,1,2.0,2.0,1.0,4.71,4521.0,1,0,0,0,34360,54.677
Kadıköy,40.984,29.062,1,1,1.0,1.0,1.0,5.0,632.0,0,0,1,0,34744,88.888
Fatih,41.03378,28.94389,1,3,1.0,1.0,1.0,4.72,706.0,0,0,1,0,34096,32.000
Beyoğlu,41.02733,28.97291,8,2,3.0,5.0,1.0,4.79,3931.0,1,0,0,0,34421,60.000
Beşiktaş,41.053,29.026,1,100,1.0,1.0,1.0,5.0,642.0,1,0,0,0,34353,88.235
Şişli,41.05402,28.98986,5,101,3.0,3.0,1.0,4.78,2382.0,1,0,0,0,34360,54.677
Beyoğlu,41.029,28.973,3,1,1.0,2.0,1.0,4.87,3643.0,1,0,0,0,34421,60.000
Beyoğlu,41.02998,28.98119,3,2,1.0,0.0,1.0,5.0,762.0,0,0,1,0,34421,60.000
Beyoğlu,41.03189,28.98112,4,3,2.0,0.0,1.0,4.81,2353.0,1,0,0,0,34421,60.000
Şişli,41.05711,28.98083,5,3,2.0,6.0,1.0,4.64,3894.0,1,0,0,0,34360,54.677
Beyoğlu,41.02665,28.97622,6,2,3.0,4.0,1.0,4.84,3578.0,1,0,0,0,34421,60.000
Kadıköy,40.98786006,29.0401181,1,3,1.0,1.0,1.0,4.94,660.0,0,0,1,0,34744,88.888
Beyoğlu,41.03421,28.97965,7,2,3.0,6.0,2.0,4.57,3899.0,1,0,0,0,34421,60.000
Kadıköy,40.99070759,29.04573406,2,3,1.0,1.0,1.0,5.0,2415.0,1,0,0,0,34744,88.888
Istanbul,41.05828,28.99866,2,2,1.0,1.0,1.0,4.88,642.0,0,0,1,0,34394.0,
Kâğıthane,41.09491022,28.97695747,5,1,3.0,5.0,2.0,3.0,4660.0,1,0,0,0,34408.0,
Beyoğlu,41.03127,28.97494,6,2,3.0,3.0,1.0,4.69,3743.0,1,0,0,0,34421,60.000
Şişli,41.0548,28.99242,5,3,2.0,3.0,1.0,4.71,3550.0,1,0,0,0,34360,54.677
Beyoğlu,41.03203,28.97974,3,5,1.0,2.0,1.0,4.86,2408.0,1,0,0,0,34421,60.000
Kadıköy,40.99625,29.03261,1,1,1.0,1.0,1.0,5.0,600.0,0,0,1,0,34744,88.888
